bpo_id,activityID,material_id,materials_quantity,product_id,product_quantity
17340,1,16682,2,11534,1
17340,1,16671,22,11534,1
17341,1,16683,1,11556,1
17341,1,16678,9,11556,1
17341,1,16670,22,11556,1
17342,1,16673,9,11548,1
17342,1,17317,2,11548,1
17345,1,16681,1,11535,1
17345,1,16682,2,11535,1
17345,1,16670,22,11535,1
17346,1,16673,22,11555,1
17346,1,16683,1,11555,1
17346,1,16678,9,11555,1
967,1,34,2778,672,1
968,1,34,611111,623,1
968,1,35,155556,623,1
968,1,36,40000,623,1
968,1,37,9889,623,1
968,1,38,2667,623,1
968,1,39,1266,623,1
968,1,40,388,623,1
969,1,34,633333,624,1
969,1,35,144444,624,1
969,1,36,42222,624,1
969,1,37,10000,624,1
969,1,38,2556,624,1
969,1,39,1222,624,1
969,1,40,322,624,1
970,1,34,577778,625,1
970,1,35,115556,625,1
970,1,36,33333,625,1
970,1,37,8667,625,1
970,1,38,1444,625,1
970,1,39,778,625,1
970,1,40,134,625,1
971,1,34,622222,626,1
971,1,35,133333,626,1
971,1,36,41111,626,1
971,1,37,10111,626,1
971,1,38,2889,626,1
971,1,39,1312,626,1
971,1,40,356,626,1
972,1,34,577778,627,1
972,1,35,144444,627,1
972,1,36,38889,627,1
972,1,37,10556,627,1
972,1,38,3000,627,1
972,1,39,1134,627,1
972,1,40,288,627,1
973,1,34,444444,628,1
973,1,35,100000,628,1
973,1,36,41111,628,1
973,1,37,8889,628,1
973,1,38,2222,628,1
973,1,39,1112,628,1
973,1,40,222,628,1
974,1,34,611111,629,1
974,1,35,166667,629,1
974,1,36,38889,629,1
974,1,37,10222,629,1
974,1,38,2556,629,1
974,1,39,1044,629,1
974,1,40,422,629,1
975,1,34,433333,630,1
975,1,35,101111,630,1
975,1,36,43333,630,1
975,1,37,9000,630,1
975,1,38,2222,630,1
975,1,39,1000,630,1
975,1,40,178,630,1
976,1,34,533333,631,1
976,1,35,140000,631,1
976,1,36,34444,631,1
976,1,37,8556,631,1
976,1,38,1222,631,1
976,1,39,822,631,1
976,1,40,156,631,1
977,1,34,411111,632,1
977,1,35,95556,632,1
977,1,36,40000,632,1
977,1,37,9444,632,1
977,1,38,2444,632,1
977,1,39,1222,632,1
977,1,40,334,632,1
978,1,34,422222,633,1
978,1,35,96667,633,1
978,1,36,43333,633,1
978,1,37,10000,633,1
978,1,38,2111,633,1
978,1,39,1088,633,1
978,1,40,200,633,1
979,1,34,566667,634,1
979,1,35,134444,634,1
979,1,36,32222,634,1
979,1,37,8889,634,1
979,1,38,1111,634,1
979,1,39,800,634,1
979,1,40,200,634,1
983,1,34,71111,648,1
983,1,35,12667,648,1
983,1,36,6667,648,1
983,1,37,444,648,1
983,1,38,222,648,1
983,1,39,66,648,1
983,1,40,12,648,1
984,1,34,59444,649,1
984,1,35,15333,649,1
984,1,36,5833,649,1
984,1,37,1389,649,1
984,1,38,278,649,1
984,1,39,88,649,1
984,1,40,14,649,1
985,1,34,53333,650,1
985,1,35,13444,650,1
985,1,36,5111,650,1
985,1,37,356,650,1
985,1,38,244,650,1
985,1,39,56,650,1
985,1,40,22,650,1
986,1,34,90000,651,1
986,1,35,10556,651,1
986,1,36,4111,651,1
986,1,37,578,651,1
986,1,38,200,651,1
986,1,39,34,651,1
986,1,40,26,651,1
987,1,34,73333,652,1
987,1,35,18889,652,1
987,1,36,7333,652,1
987,1,37,1233,652,1
987,1,38,344,652,1
987,1,39,112,652,1
987,1,40,18,652,1
988,1,34,82222,653,1
988,1,35,9333,653,1
988,1,36,3889,653,1
988,1,37,667,653,1
988,1,38,133,653,1
988,1,39,88,653,1
988,1,40,12,653,1
989,1,34,71111,654,1
989,1,35,15889,654,1
989,1,36,4889,654,1
989,1,37,700,654,1
989,1,38,194,654,1
989,1,39,66,654,1
989,1,40,22,654,1
990,1,34,69444,655,1
990,1,35,11667,655,1
990,1,36,4556,655,1
990,1,37,611,655,1
990,1,38,189,655,1
990,1,39,56,655,1
990,1,40,12,655,1
991,1,34,67778,656,1
991,1,35,12222,656,1
991,1,36,5111,656,1
991,1,37,711,656,1
991,1,38,222,656,1
991,1,39,56,656,1
991,1,40,16,656,1
992,1,34,74444,657,1
992,1,35,13778,657,1
992,1,36,8667,657,1
992,1,37,1167,657,1
992,1,38,333,657,1
992,1,39,100,657,1
992,1,40,22,657,1
994,1,34,10649667,640,1
994,1,35,2263111,640,1
994,1,36,607000,640,1
994,1,37,166200,640,1
994,1,38,36011,640,1
994,1,39,16066,640,1
994,1,40,6688,640,1
995,1,34,10321889,641,1
995,1,35,2637000,641,1
995,1,36,646889,641,1
995,1,37,161433,641,1
995,1,38,40300,641,1
995,1,39,19112,641,1
995,1,40,5866,641,1
996,1,34,10608667,642,1
996,1,35,2652667,642,1
996,1,36,664444,642,1
996,1,37,165922,642,1
996,1,38,41467,642,1
996,1,39,20044,642,1
996,1,40,6400,642,1
997,1,34,12090111,643,1
997,1,35,3024444,643,1
997,1,36,762222,643,1
997,1,37,189478,643,1
997,1,38,47256,643,1
997,1,39,22178,643,1
997,1,40,10312,643,1
998,1,34,10279111,644,1
998,1,35,2792889,644,1
998,1,36,624889,644,1
998,1,37,164589,644,1
998,1,38,34656,644,1
998,1,39,18244,644,1
998,1,40,4800,644,1
999,1,34,11564444,645,1
999,1,35,2892889,645,1
999,1,36,728333,645,1
999,1,37,181211,645,1
999,1,38,45133,645,1
999,1,39,20644,645,1
999,1,40,7556,645,1
1002,1,21021,222,671,1
1002,1,21023,333,671,1
1002,1,21009,444,671,1
1002,1,21011,444,671,1
1002,1,21013,444,671,1
1002,1,21017,444,671,1
1002,1,21035,444,671,1
1002,1,21019,556,671,1
1002,1,21025,556,671,1
1002,1,21037,556,671,1
1002,1,24545,556,671,1
1002,1,24547,556,671,1
1002,1,24556,556,671,1
1002,1,24558,556,671,1
1002,1,24560,556,671,1
1010,1,34,916,377,1
1010,1,35,64,377,1
1010,1,36,29,377,1
1010,1,38,4,377,1
1013,1,3685,3,380,1
1013,1,11399,1,380,1
1013,1,377,1,380,1
1013,1,11558,3,380,1
1013,1,11484,1,380,1
1125,1,34,113880,574,1
1125,1,35,29214,574,1
1125,1,36,9747,574,1
1125,1,37,2650,574,1
1125,1,38,411,574,1
1125,1,39,42,574,1
1125,1,40,74,574,1
1026,1,34,458,393,1
1026,1,35,610,393,1
1026,1,36,51,393,1
1026,1,37,4,393,1
1026,1,38,3,393,1
1027,1,11399,1,394,1
1027,1,393,1,394,1
1027,1,9838,3,394,1
1027,1,11484,1,394,1
1027,1,3685,1,394,1
1032,1,34,1327,399,1
1032,1,35,481,399,1
1032,1,36,113,399,1
1033,1,11399,1,400,1
1033,1,9838,1,400,1
1033,1,399,1,400,1
1033,1,11556,3,400,1
1033,1,11484,1,400,1
33817,1,34,22804,33816,1
33817,1,35,6143,33816,1
33817,1,36,2046,33816,1
33817,1,37,352,33816,1
33817,1,38,131,33816,1
33817,1,39,28,33816,1
33817,1,40,2,33816,1
33819,1,34,614356,33818,1
33819,1,35,154233,33818,1
33819,1,36,39907,33818,1
33819,1,37,9687,33818,1
33819,1,38,2387,33818,1
33819,1,39,1202,33818,1
33819,1,40,356,33818,1
33821,1,34,11342704,33820,1
33821,1,35,2806229,33820,1
33821,1,36,687781,33820,1
33821,1,37,171916,33820,1
33821,1,38,44980,33820,1
33821,1,39,21381,33820,1
33821,1,40,6493,33820,1
33823,1,34,538,33822,1
33823,1,35,88,33822,1
33823,1,36,369,33822,1
33823,1,37,1,33822,1
33823,1,38,4,33822,1
33825,1,11399,5,33824,1
33825,1,3689,8,33824,1
33825,1,9842,3,33824,1
33825,1,11539,8,33824,1
33825,1,11483,1,33824,1
33825,1,33822,1,33824,1
1067,1,34,3967,434,1
1067,1,35,2131,434,1
1067,1,36,228,434,1
1067,1,37,13,434,1
1067,1,38,2,434,1
1071,1,11399,1,438,1
1071,1,11530,3,438,1
1071,1,11531,15,438,1
1071,1,11475,1,438,1
1071,1,439,1,438,1
1071,1,11549,8,438,1
1072,1,34,708,439,1
1072,1,35,643,439,1
1072,1,36,1,439,1
1072,1,38,1,439,1
1073,1,11399,17,440,1
1073,1,11530,24,440,1
1073,1,11531,15,440,1
1073,1,434,1,440,1
1073,1,11475,1,440,1
1073,1,11549,8,440,1
1074,1,34,589,442,1
1074,1,35,3,442,1
1074,1,36,14,442,1
1075,1,34,551,443,1
1075,1,36,34,443,1
1076,1,34,1111,444,1
1079,1,34,502,447,1
1079,1,35,297,447,1
1079,1,36,334,447,1
1079,1,37,197,447,1
1079,1,39,4,447,1
1080,1,11399,8,448,1
1080,1,11534,3,448,1
1080,1,9840,8,448,1
1080,1,9842,15,448,1
1080,1,11540,9,448,1
1080,1,11483,1,448,1
1080,1,447,1,448,1
17477,1,34,2222222,17476,1
17477,1,35,666667,17476,1
17477,1,36,66667,17476,1
17477,1,37,44444,17476,1
17477,1,38,4444,17476,1
17477,1,39,2222,17476,1
17477,1,40,666,17476,1
17479,1,34,1888889,17478,1
17479,1,35,566667,17478,1
17479,1,36,56667,17478,1
17479,1,37,37778,17478,1
17479,1,38,3778,17478,1
17479,1,39,1888,17478,1
17479,1,40,566,17478,1
1096,1,34,773,520,1
1096,1,35,491,520,1
1096,1,36,518,520,1
1096,1,37,3,520,1
1096,1,39,4,520,1
17481,1,34,1555556,17480,1
17481,1,35,466667,17480,1
17481,1,36,46667,17480,1
17481,1,37,31111,17480,1
17481,1,38,3111,17480,1
17481,1,39,1556,17480,1
17481,1,40,466,17480,1
1099,1,40,4,523,1
1099,1,34,858,523,1
1099,1,35,288,523,1
1100,1,34,470,524,1
1100,1,35,6827,524,1
17486,1,40,22,17485,1
17486,1,34,122,17485,1
17486,1,35,1342,17485,1
17486,1,38,9,17485,1
17486,1,39,4,17485,1
1103,1,11399,8,527,1
1103,1,11538,3,527,1
1103,1,526,1,527,1
1103,1,9840,12,527,1
1103,1,9842,8,527,1
1103,1,11483,1,527,1
33872,1,16231,1,33871,1
17489,1,34,556,17488,1
17489,1,35,278,17488,1
1106,1,40,2,530,1
1106,1,34,2093,530,1
1106,1,35,1532,530,1
1106,1,36,22,530,1
1106,1,37,138,530,1
33876,1,16233,1,33875,1
1109,1,34,520,533,1
1109,1,35,39,533,1
1109,1,36,198,533,1
1109,1,37,96,533,1
1109,1,39,2,533,1
1109,1,40,2,533,1
33878,1,16240,1,33877,1
1112,1,34,231,561,1
1112,1,35,220,561,1
1113,1,34,996,562,1
1113,1,35,300,562,1
1113,1,39,2,562,1
1114,1,34,1667,563,1
1114,1,35,144,563,1
1114,1,36,83,563,1
1114,1,37,22,563,1
1115,1,34,1596,564,1
1115,1,35,690,564,1
1115,1,36,144,564,1
1116,1,34,2729,565,1
1116,1,35,148,565,1
1116,1,36,171,565,1
1116,1,39,4,565,1
17501,1,34,862,17500,1
17501,1,35,792,17500,1
17501,1,36,529,17500,1
1118,1,34,827,567,1
1118,1,35,598,567,1
1118,1,36,493,567,1
17503,1,34,25649,17502,1
17503,1,35,20583,17502,1
17503,1,38,3,17502,1
17503,1,39,4,17502,1
1120,1,34,4529,569,1
1120,1,35,1643,569,1
1120,1,36,2413,569,1
1120,1,38,1,569,1
17505,1,34,44036,17504,1
17505,1,35,33816,17504,1
17505,1,37,94,17504,1
17505,1,38,13,17504,1
17505,1,39,2,17504,1
17505,1,40,2,17504,1
1122,1,34,45551,571,1
1122,1,35,12150,571,1
1122,1,36,6060,571,1
1122,1,37,1596,571,1
1122,1,38,126,571,1
1122,1,39,16,571,1
17507,1,40,2,17506,1
17507,1,34,38342,17506,1
17507,1,35,30481,17506,1
17507,1,37,2,17506,1
17507,1,38,7,17506,1
1124,1,34,91067,573,1
1124,1,35,23527,573,1
1124,1,36,8613,573,1
1124,1,37,2294,573,1
1124,1,38,324,573,1
1124,1,39,18,573,1
1124,1,40,52,573,1
17509,1,34,30893,17508,1
17509,1,35,24221,17508,1
17509,1,36,570,17508,1
17509,1,37,18,17508,1
17509,1,38,3,17508,1
1126,1,34,68307,575,1
1126,1,35,17839,575,1
1126,1,36,7197,575,1
1126,1,37,1951,575,1
1126,1,38,234,575,1
1126,1,39,12,575,1
1126,1,40,26,575,1
17511,1,34,1116,17510,1
17511,1,35,861,17510,1
17511,1,38,3,17510,1
1128,1,40,2,577,1
1128,1,34,242,577,1
1128,1,35,148,577,1
1128,1,36,569,577,1
1128,1,39,2,577,1
17513,1,34,666,17512,1
17513,1,35,502,17512,1
17513,1,36,1,17512,1
17513,1,37,1,17512,1
1130,1,34,27,215,100
1130,1,35,21,215,100
1131,1,34,38,216,100
1131,1,35,32,216,100
1132,1,34,58,217,100
1132,1,35,23,217,100
1132,1,37,1,217,100
17517,1,34,666,17516,1
17517,1,35,502,17516,1
17517,1,36,1,17516,1
17517,1,37,1,17516,1
1134,1,34,58,219,100
1134,1,35,64,219,100
1134,1,36,1,219,100
17519,1,34,666,17518,1
17519,1,35,502,17518,1
17519,1,36,1,17518,1
17519,1,37,1,17518,1
1136,1,34,164,221,100
1136,1,35,17,221,100
1136,1,37,3,221,100
17521,1,34,5030,17520,1
17521,1,35,78,17520,1
17521,1,37,2,17520,1
1138,1,34,164,223,100
1138,1,35,17,223,100
1138,1,37,3,223,100
1139,1,34,224,224,100
1139,1,35,3,224,100
1139,1,36,23,224,100
1140,1,34,136,225,100
1140,1,35,166,225,100
1140,1,36,2,225,100
1141,1,34,412,226,100
1141,1,35,2,226,100
1141,1,36,3,226,100
1141,1,37,3,226,100
1141,1,38,1,226,100
1142,1,34,450,227,100
1142,1,36,32,227,100
1142,1,38,1,227,100
1143,1,34,257,228,100
1143,1,35,300,228,100
1143,1,36,4,228,100
1144,1,34,526,229,100
1144,1,35,133,229,100
1144,1,36,2,229,100
1144,1,37,11,229,100
17529,1,34,1116,17528,1
17529,1,35,861,17528,1
17529,1,38,3,17528,1
1146,1,34,249,231,100
1146,1,35,198,231,100
1146,1,37,1,231,100
1147,1,34,520,232,100
1147,1,35,100,232,100
1147,1,36,2,232,100
1147,1,37,2,232,100
1147,1,38,2,232,100
1148,1,34,511,233,100
1148,1,35,428,233,100
1149,1,34,458,234,100
1149,1,35,580,234,100
1150,1,34,1040,235,100
1150,1,35,156,235,100
1150,1,36,104,235,100
1151,1,34,1236,236,100
1151,1,35,223,236,100
1151,1,36,110,236,100
1152,1,34,1529,237,100
1152,1,36,89,237,100
1152,1,37,23,237,100
17537,1,40,2,17536,1
17537,1,34,6013,17536,1
17537,1,35,4514,17536,1
17537,1,36,1612,17536,1
17537,1,39,2,17536,1
1154,1,35,8,239,1
1154,1,37,3,239,1
1154,1,38,1,239,1
1154,1,39,1,239,1
17539,1,40,2,17538,1
17539,1,34,10178,17538,1
17539,1,35,6494,17538,1
17539,1,36,7,17538,1
17539,1,38,3,17538,1
1156,1,34,4,241,1
1156,1,36,3,241,1
1156,1,37,8,241,1
17541,1,40,2,17540,1
17541,1,34,10178,17540,1
17541,1,35,6494,17540,1
17541,1,36,7,17540,1
17541,1,38,3,17540,1
1158,1,34,2,243,1
1158,1,35,3,243,1
1158,1,36,2,243,1
1158,1,37,12,243,1
17543,1,40,2,17542,1
17543,1,34,10178,17542,1
17543,1,35,6494,17542,1
17543,1,36,7,17542,1
17543,1,38,3,17542,1
1160,1,34,2,245,1
1160,1,35,6,245,1
1160,1,36,4,245,1
1160,1,37,2,245,1
1160,1,38,2,245,1
1160,1,39,1,245,1
17545,1,40,2,17544,1
17545,1,34,10178,17544,1
17545,1,35,6494,17544,1
17545,1,36,7,17544,1
17545,1,38,3,17544,1
1162,1,34,27,247,1
1162,1,36,13,247,1
1162,1,37,3,247,1
1162,1,38,19,247,1
1162,1,39,2,247,1
1162,1,40,2,247,1
1163,1,40,2,248,1
1163,1,36,59,248,1
1163,1,37,3,248,1
1163,1,38,3,248,1
1164,1,40,1,249,1
1164,1,35,2,249,1
1164,1,36,62,249,1
1165,1,40,1,250,1
1165,1,35,4,250,1
1165,1,36,33,250,1
1165,1,37,27,250,1
17550,1,34,896,17549,1
17550,1,35,698,17549,1
17550,1,36,29,17549,1
1167,1,40,2,252,1
1167,1,34,40,252,1
1167,1,36,12,252,1
1167,1,38,18,252,1
1168,1,35,3,253,1
1168,1,36,46,253,1
1168,1,37,3,253,1
1168,1,38,1,253,1
1168,1,39,4,253,1
1168,1,40,3,253,1
1169,1,40,4,254,1
1169,1,34,36,254,1
1169,1,36,18,254,1
1169,1,38,1,254,1
1169,1,39,3,254,1
17554,1,34,666,17553,1
17554,1,35,502,17553,1
17554,1,36,1,17553,1
17554,1,37,1,17553,1
1171,1,40,24,256,1
1171,1,36,87,256,1
1171,1,37,3,256,1
1171,1,38,1,256,1
1171,1,39,9,256,1
17556,1,34,666,17555,1
17556,1,35,502,17555,1
17556,1,36,1,17555,1
17556,1,37,1,17555,1
1173,1,35,57,258,1
1173,1,36,54,258,1
1173,1,37,3,258,1
1173,1,38,3,258,1
1173,1,39,3,258,1
1173,1,40,16,258,1
1174,1,40,19,259,1
1174,1,35,104,259,1
1174,1,37,2,259,1
1174,1,38,3,259,1
1174,1,39,4,259,1
1175,1,35,2,260,1
1175,1,36,67,260,1
1175,1,37,20,260,1
1175,1,38,4,260,1
1175,1,39,17,260,1
1175,1,40,29,260,1
1176,1,35,51,261,1
1176,1,36,2,261,1
1176,1,37,3,261,1
1176,1,38,20,261,1
1176,1,39,7,261,1
1176,1,40,44,261,1
17561,1,34,862,17559,1
17561,1,35,792,17559,1
17561,1,36,529,17559,1
1178,1,34,173,263,10
1178,1,35,42,263,10
1178,1,36,13,263,10
1179,1,34,500,264,10
1179,1,35,40,264,10
1179,1,36,19,264,10
1179,1,37,7,264,10
1184,1,11399,1,1183,1
1184,1,523,1,1183,1
1184,1,11475,1,1183,1
1184,1,11539,1,1183,1
1184,1,9848,3,1183,1
1186,1,34,684,1185,1
1186,1,35,427,1185,1
1186,1,36,153,1185,1
1186,1,37,2,1185,1
1186,1,38,2,1185,1
1191,1,11399,5,1190,1
1191,1,11554,8,1190,1
1191,1,9838,15,1190,1
1191,1,529,1,1190,1
1191,1,11539,5,1190,1
1191,1,11482,1,1190,1
1196,1,40,2,1195,1
1196,1,34,763,1195,1
1196,1,35,321,1195,1
1196,1,36,412,1195,1
1204,1,34,666,1197,1
1204,1,35,502,1197,1
1204,1,36,1,1197,1
1204,1,37,1,1197,1
1205,1,11399,1,1198,1
1205,1,1197,1,1198,1
1205,1,11475,1,1198,1
1205,1,11543,1,1198,1
1205,1,11544,1,1198,1
1205,1,11545,3,1198,1
1208,1,34,596,1182,1
1208,1,35,16,1182,1
1208,1,36,3,1182,1
1208,1,37,14,1182,1
1210,1,34,538,580,1
1210,1,35,52,580,1
1210,1,36,298,580,1
1210,1,37,9,580,1
1210,1,38,4,580,1
1210,1,39,4,580,1
1210,1,40,6,580,1
1212,1,34,13889,581,1
1214,1,34,5947,1201,1
1214,1,35,729,1201,1
1214,1,37,47,1201,1
1214,1,38,27,1201,1
1214,1,39,18,1201,1
1216,1,34,150,269,100
1216,1,35,18,269,100
1216,1,36,12,269,100
1217,1,34,11,270,10
1217,1,36,2,270,10
1217,1,37,11,270,10
1218,1,40,2,1202,1
1218,1,34,56,1202,1
1218,1,37,2,1202,1
1218,1,38,9,1202,1
1220,1,34,31,266,100
1220,1,35,26,266,100
1221,1,40,4,267,100
1221,1,34,1876,267,100
1221,1,39,12,267,100
17620,1,34,21111,17619,1
17620,1,35,9667,17619,1
17620,1,36,3333,17619,1
17620,1,37,611,17619,1
17620,1,38,2,17619,1
17620,1,39,12,17619,1
17620,1,40,4,17619,1
1237,1,11399,1,1236,1
1237,1,3689,3,1236,1
1237,1,11530,5,1236,1
1237,1,11475,1,1236,1
1237,1,1244,1,1236,1
1245,1,34,234,1244,1
1245,1,35,3413,1244,1
1247,1,34,507,1246,1
1247,1,35,51,1246,1
1247,1,36,73,1246,1
1247,1,37,7,1246,1
1249,1,11399,1,1248,1
1249,1,11554,5,1248,1
1249,1,9838,5,1248,1
1249,1,11539,1,1248,1
1249,1,11482,1,1248,1
1249,1,1246,1,1248,1
17635,1,34,622222,17634,1
17635,1,35,155556,17634,1
17635,1,36,46667,17634,1
17635,1,37,10000,17634,1
17635,1,38,2778,17634,1
17635,1,39,1222,17634,1
17635,1,40,356,17634,1
17637,1,34,10608667,17636,1
17637,1,35,2652667,17636,1
17637,1,36,664444,17636,1
17637,1,37,165911,17636,1
17637,1,38,41422,17636,1
17637,1,39,19756,17636,1
17637,1,40,6288,17636,1
1255,1,34,231,1254,1
1255,1,35,307,1254,1
1255,1,36,18,1254,1
1255,1,37,9,1254,1
1257,1,1254,1,1256,1
1257,1,11399,1,1256,1
1257,1,11554,5,1256,1
1257,1,9838,5,1256,1
1257,1,11539,1,1256,1
1257,1,11482,1,1256,1
1133,1,34,118,218,100
1133,1,36,1,218,100
1133,1,37,2,218,100
17649,1,37,289,17648,100
17649,1,36,889,17648,100
17649,1,35,1267,17648,100
17649,1,34,17778,17648,100
17651,1,35,4278,17650,100
17651,1,34,5111,17650,100
17653,1,34,2489,17652,100
17653,1,35,1978,17652,100
17653,1,37,11,17652,100
17655,1,34,4578,17654,100
17655,1,35,5800,17654,100
17657,1,37,233,17656,100
17657,1,36,889,17656,100
17657,1,34,15289,17656,100
1275,1,34,666,1274,1
1275,1,35,502,1274,1
1275,1,36,1,1274,1
1275,1,37,1,1274,1
1277,1,11399,1,1276,1
1277,1,11475,1,1276,1
1277,1,11543,3,1276,1
1277,1,11544,3,1276,1
1277,1,1274,1,1276,1
17663,1,34,12356,17662,100
17663,1,35,2233,17662,100
17663,1,36,1100,17662,100
17665,1,37,11,17664,100
17665,1,35,1978,17664,100
17665,1,34,2489,17664,100
17667,1,34,4578,17666,100
17667,1,35,5800,17666,100
1285,1,34,666,1284,1
1285,1,35,502,1284,1
1285,1,36,1,1284,1
1285,1,37,1,1284,1
1287,1,1284,1,1286,1
1287,1,11399,1,1286,1
1287,1,11475,1,1286,1
1287,1,11542,1,1286,1
1287,1,11545,1,1286,1
1287,1,11544,3,1286,1
17673,1,36,22,17672,100
17673,1,37,22,17672,100
17673,1,38,22,17672,100
17673,1,35,1000,17672,100
17673,1,34,5200,17672,100
17675,1,34,15289,17674,100
17675,1,36,889,17674,100
17675,1,37,233,17674,100
17677,1,34,5111,17676,100
17677,1,35,4278,17676,100
17679,1,36,1044,17678,100
17679,1,35,1556,17678,100
17679,1,34,10400,17678,100
17681,1,35,511,17680,1
17681,1,36,22,17680,1
17681,1,37,33,17680,1
17681,1,38,200,17680,1
17681,1,39,67,17680,1
17681,1,40,444,17680,1
17683,1,35,89,17682,1
17683,1,36,1100,17682,1
17683,1,37,44,17682,1
17683,1,38,44,17682,1
17683,1,39,22,17682,1
17683,1,40,122,17682,1
17685,1,40,244,17684,1
17685,1,36,867,17684,1
17685,1,37,33,17684,1
17685,1,38,11,17684,1
17685,1,39,89,17684,1
17687,1,38,33,17686,1
17687,1,36,44,17686,1
17687,1,39,144,17686,1
17687,1,37,244,17686,1
17687,1,35,356,17686,1
17687,1,40,500,17686,1
1305,1,34,896,1304,1
1305,1,35,698,1304,1
1305,1,36,29,1304,1
17691,1,35,567,17690,1
17691,1,36,550,17690,1
17691,1,37,33,17690,1
17691,1,38,39,17690,1
17691,1,39,33,17690,1
17691,1,40,156,17690,1
17693,1,37,22,17692,1
17693,1,38,33,17692,1
17693,1,39,44,17692,1
17693,1,40,189,17692,1
17693,1,35,1044,17692,1
17695,1,35,22,17694,1
17695,1,38,44,17694,1
17695,1,39,167,17694,1
17695,1,37,200,17694,1
17695,1,40,289,17694,1
17695,1,36,667,17694,1
1318,1,37,10,1317,1
1318,1,38,1,1317,1
1320,1,1317,1,1319,1
1320,1,11399,1,1319,1
1320,1,11538,1,1319,1
1320,1,11475,1,1319,1
1320,1,3828,8,1319,1
1320,1,11545,1,1319,1
17706,1,34,21071,17705,1
17706,1,35,9382,17705,1
17706,1,36,3127,17705,1
17706,1,37,590,17705,1
17706,1,38,2,17705,1
17706,1,39,4,17705,1
17706,1,40,4,17705,1
1135,1,34,69,220,100
1135,1,35,76,220,100
1135,1,36,1,220,100
17708,1,34,21071,17707,1
17708,1,35,9382,17707,1
17708,1,36,3127,17707,1
17708,1,37,590,17707,1
17708,1,38,2,17707,1
17708,1,39,4,17707,1
17708,1,40,4,17707,1
17710,1,34,611111,17709,1
17710,1,35,155556,17709,1
17710,1,36,51111,17709,1
17710,1,37,10556,17709,1
17710,1,38,2556,17709,1
17710,1,39,1112,17709,1
17710,1,40,278,17709,1
17714,1,34,622222,17713,1
17714,1,35,177778,17713,1
17714,1,36,47778,17713,1
17714,1,37,9667,17713,1
17714,1,38,2444,17713,1
17714,1,39,1200,17713,1
17714,1,40,356,17713,1
17716,1,34,614356,17715,1
17716,1,35,154233,17715,1
17716,1,36,39907,17715,1
17716,1,37,9687,17715,1
17716,1,38,2387,17715,1
17716,1,39,1202,17715,1
17716,1,40,356,17715,1
1334,1,34,6944,1333,1
17719,1,34,614356,17718,1
17719,1,35,154233,17718,1
17719,1,36,39907,17718,1
17719,1,37,9687,17718,1
17719,1,38,2387,17718,1
17719,1,39,1202,17718,1
17719,1,40,356,17718,1
1336,1,11475,1,1335,1
1336,1,3828,8,1335,1
1336,1,1333,1,1335,1
1336,1,11399,1,1335,1
17721,1,34,614356,17720,1
17721,1,35,154233,17720,1
17721,1,36,39907,17720,1
17721,1,37,9687,17720,1
17721,1,38,2387,17720,1
17721,1,39,1202,17720,1
17721,1,40,356,17720,1
17723,1,34,614356,17722,1
17723,1,35,154233,17722,1
17723,1,36,39907,17722,1
17723,1,37,9687,17722,1
17723,1,38,2387,17722,1
17723,1,39,1202,17722,1
17723,1,40,356,17722,1
17727,1,34,10608662,17726,1
17727,1,35,2652666,17726,1
17727,1,36,664446,17726,1
17727,1,37,165917,17726,1
17727,1,38,41437,17726,1
17727,1,39,19804,17726,1
17727,1,40,5446,17726,1
17729,1,34,10549436,17728,1
17729,1,35,2693564,17728,1
17729,1,36,660828,17728,1
17729,1,37,164992,17728,1
17729,1,38,41198,17728,1
